local_id,name,longitude,latitude,type,region,uuid
T0404,Marmolada (Sas Del Mul),11.880813,46.443614,METEO,T,7331da51-368c-4eb0-94eb-3936fffae68a
T0265,Mazzin,11.700156,46.45740378,METEO,T,02b6fc6b-9bfa-400b-8ab1-0c8750f5b9f3
T0231,Mazzin (Campestrin),11.71509564,46.46478094,METEO,T,39808796-11ab-4733-ad95-5ec782fbb0c5
T0237,Mazzin (Fontanazzo),11.72923783,46.47071717,METEO,T,a22fa504-862f-4e97-91a0-aa0aeaa86e4b
T0071,Mezzana,10.795904,46.313313,METEO,T,a0a5dcbe-6ce8-46d0-b8a5-00a96ca693a1
T0420,Mezzano,11.812625,46.154673,METEO,T,0febc473-ce92-45f6-aee4-9bebeb821753
T0090,Mezzolombardo (Convento),11.09339197,46.21422703,METEO,T,1ea8f6b8-05ac-4d2b-973f-185863dacf8a
T0408,Mezzolombardo (Maso Delle Part),11.104432,46.187266,METEO,T,bd0107d7-66ce-43e5-9e41-3ae96347670c
T0098,Moena,11.66222669,46.37577114,METEO,T,db2c5405-53ae-42c5-b3f0-d8208a55e7f1
T0096,Moena (Diga Pezze'),11.664651,46.383644,METEO,T,29fe2066-54b6-4c1c-a6a9-e4f82eb747bf
T0383,Molveno,10.957526,46.141618,METEO,T,f64ce2f1-98d9-4507-861f-7ee5c29a33e7
T0182,Montagne (Larzana),10.7517,46.059072,METEO,T,1c68c955-a8e5-4a89-b3b6-f416a729ce1f
T0144,Monte Bondone,11.05404975,46.01349442,METEO,T,993f4049-085f-4d12-88a6-03e608e84e71
T0327,Monte Bondone (Giardino Botanico),11.03987806,46.02190281,METEO,T,cabc9133-46c6-4c95-a8a6-5468b3bf0c2e
T0368,Monte Bondone (Viote),11.054869,46.013651,METEO,T,ada3296c-8445-4499-936b-60d5ce23c50a
T0169,Monte Groste' (Rifugio Graffer),10.88975472,46.21772173,METEO,T,f24cadcc-0fd4-475a-a2b5-6663b128405d
T0226,Monte Ruioch (Rifugio Tonini),11.351504,46.167258,METEO,T,5d709989-fe3a-43a8-8593-a4303ab557b0
T0151,Mori (Loppio),10.931371,45.855333,METEO,T,e5dfb76b-f282-4425-be83-0b8b0f7f78dd
T0186,Nembia (Centrale),10.93802161,46.10622797,METEO,T,84f18d0d-ac24-42f5-9056-fb61f1134bf9
T0406,Paganella (Malga Terlago),11.021504,46.143008,METEO,T,3c203f1a-cc57-4615-bcbb-d13ba4cceb02
T0267,Paneveggio (Bellamonte),11.67558869,46.31150328,METEO,T,7874ba30-a129-4a6f-ab1f-2e1743dd24d1
T0008,Paneveggio (campo neve),11.74750902,46.30951731,METEO,T,bbdfade3-da02-4294-8fd1-8a04ec47d647
T0355,Passo Brocon,11.663267,46.116677,METEO,T,02c0fd97-69dd-4c11-ba30-65e7f177d6e7
T0168,Passo Campo Carlo Magno,10.83835547,46.24248267,METEO,T,873cf659-e8f1-46fc-a8ef-1a0d52dba0e5
T0024,Passo Cereda,11.915734,46.195903,METEO,T,15fdde77-e234-4f73-8a9f-8ac1ff5514fb
T0094,Passo Costalunga,11.613615,46.404528,METEO,T,7c6a43d0-5ec3-465c-9706-60dec859343a
T0384,Passo Manghen,11.439944,46.174924,METEO,T,058992c1-8273-4657-b9be-4cbd852b8576
T0082,Passo Mendola,11.189336,46.419179,METEO,T,66daaee9-f5f8-4d75-9694-b1c1b5c0a9bf
T0425,Passo Pian Delle Fugazze,11.174829,45.758997,METEO,T,b66c97ec-18e3-4476-ae6f-88ae45941669
T0103,Passo Rolle,11.787124,46.297919,METEO,T,a0f7651c-8ca4-44f0-ba79-3ff34eb0e553
T0369,Passo Sommo,11.206083,45.918646,METEO,T,b41d6841-2c2a-4e3f-ac28-1ce4e24a6434
T0360,Passo Tonale,10.596825,46.262564,METEO,T,56338730-edf4-4c6e-bfd1-e1ce8babf166
T0069,Passo Tonale,10.61106828,46.26330058,METEO,T,29e0cb47-4e0e-47e0-8265-15df2fece59e
T0104,Passo Valles,11.799791,46.33839,METEO,T,cdcc6351-e156-4a79-b3c5-711e351b24c9
T0064,Peio,10.67566039,46.36398214,METEO,T,262128b0-84ac-482d-8ebc-ad247f6d691a
T0366,Peio,10.67783,46.364364,METEO,T,34af2b5e-5feb-4c98-86eb-ada817b9d309
T0372,Peio (Crozzi Taviela),10.631957,46.384176,METEO,T,1727ca41-8364-4a83-a0cf-c189a6660233
T0409,Pergine Valsugana,11.24426731,46.06188027,METEO,T,700ce2b6-56c5-4965-8eb2-c531c72891d0
T0092,Pian Fedaia (Diga),11.862873,46.459032,METEO,T,42e7a73d-afb7-442c-a318-e23e43127dec
T0063,Pian Palu' (Diga),10.613936,46.336633,METEO,T,a188a340-2346-4dd3-8053-ec3121d9863b
T0380,Pian Palu' (Malga Giumella),10.612562,46.340912,METEO,T,f2cf2677-73f9-44e1-83a5-df603edbc2f9
T0140,Piazze Di Pine',11.27353417,46.14996958,METEO,T,0647afe1-0fd1-421e-94ce-264488137a74
T0428,Pieve Di Bono,10.642872,45.940987,METEO,T,2d85a0b1-173f-43d9-a561-a37e00b700aa
T0422,Pieve Tesino (Malga Sorgazza),11.59989,46.133545,METEO,T,400a445f-c824-404e-92ec-c0fe07a3ab39
T0018,Pieve Tesino (O.P. Enel),11.61980292,46.07024353,METEO,T,19df240e-0f88-4b15-a438-7cde72e7441f
T0175,Pinzolo,10.757484,46.156507,METEO,T,c415dfa0-8b1a-48f1-b895-e3af2624cbfd
T0435,Pinzolo (Malga Zeledria),10.834362,46.244878,METEO,T,2c2ceae8-df39-4377-a244-c934f893386c
T0239,Pinzolo (Ponte Plaza),10.81796719,46.19819489,METEO,T,667b69a6-e04e-4e84-ab8f-f8f76c620a6b
T0142,Povo,11.15772756,46.06688236,METEO,T,67d59e6c-128a-4b21-ae07-ddbeeadce840
T0120,Pozzolago (Centrale),11.23185114,46.165408,METEO,T,5412ab6d-05ec-402a-8ffc-bbcc6b42531a
T0167,Pradalago (Rifugio Viviani),10.813895,46.249695,METEO,T,a894da60-a426-45f9-96e1-08c8abf88af0
T0389,Predazzo,11.598248,46.297866,METEO,T,cce1f6a4-8d33-472d-bfe0-410e4c0f1de9
T0102,Predazzo (Centrale),11.59506931,46.31001225,METEO,T,a1c8f428-d371-4070-a15d-2257c169fb46
T0324,Prezzo (frana),10.63174511,45.93418044,METEO,T,9733324d-9ff0-473a-b273-00d8a0470c36
T0241,Rabbi (Piazzola),10.81979853,46.41065725,METEO,T,8381a1ff-dbac-4625-aca4-2478cb81789b
T0076,Rabbi (San Bernardo),10.849515,46.401374,METEO,T,2e278c4b-cfc5-4bf2-9780-a0ba3cbb8252
T0075,Rabbi (Somrabbi),10.8036145,46.41032872,METEO,T,8985bcc1-4ed2-4ab3-918a-f81a47af79c3
T0240,Rabbi (Tasse'),10.85799619,46.39253797,METEO,T,e2626afa-65a2-493e-927b-94edb20226a2
T0436,Ragoli (Rifugio Alimonta),10.890629,46.172544,METEO,T,a0562b30-5ebd-458a-aabc-646fecd81050
T0298,Riva,10.84534578,45.89138117,METEO,T,77c3dd7a-3b00-4cb5-b479-5a64062c3c73
T0236,Romeno,11.118861,46.390687,METEO,T,7f14ceae-ace5-4494-93aa-103bcb030278
T0424,Ronchi Valsugana (Malga Casapinello),11.402298,46.095996,METEO,T,e6d9e4de-3842-4706-b36e-deb3cd007075
T0211,Ronzo,10.95222708,45.89105367,METEO,T,4255fd7c-34d2-424e-97ed-473226a40594
T0147,Rovereto,11.043987,45.896325,METEO,T,8fae0f70-239b-40e2-9c0b-f54b4c0c29aa
T0374,Rovereto (Malga Zugna),11.058163,45.807557,METEO,T,1d519ace-0ddd-4a3c-8fc3-8fa8fd0768d3
T0417,Rumo (Lanza),11.008531,46.45391,METEO,T,daf0c682-f71b-4d07-8f58-872794656848
T0184,San Lorenzo In Banale,10.89943344,46.07564461,METEO,T,c085f8ae-8bbd-468a-9b77-686bc052e6d9
T0414,San Lorenzo In Banale (Pergoletti),10.9113,46.066311,METEO,T,80f23034-07c1-44a6-93bc-fe3e46268739
T0021,San Martino Di Castrozza,11.80145302,46.26127945,METEO,T,85c188f3-189c-4033-a9fd-f03e14855890
T0450,San Martino di Castrozza,11.796306,46.261622,METEO,T,cf5fea24-ff18-46d2-ad4e-6b26cc85deb5
T0038,San Michele All'Adige,11.13246044,46.19258803,METEO,T,5bfc9862-44d5-40f7-b833-67234116bf93
T0242,San Silvestro (Centrale),11.76920689,46.13417825,METEO,T,1d2bad10-f37d-4dac-81c0-910383198751
T0084,Santa Giustina (Diga),11.06173067,46.34565589,METEO,T,fdc977b2-1092-4822-be66-bee776db456f
T0189,Santa Massenza (Centrale),10.980275,46.065195,METEO,T,c5e78c68-7c8d-482c-9888-18573e908edf
T0172,Sant'Antonio Di Mavignola,10.78449781,46.18847114,METEO,T,0d225afc-3fcc-4487-8309-09436cc12295
T0139,Sant'Orsola Terme,11.30223,46.107093,METEO,T,af3bf53d-5c05-47cb-a757-6c4b985122ae
T0396,Sarca di Val Genova al Ghiacciaio del Mandrone,10.565029,46.186406,METEO,T,1170d573-30d2-46a7-aea9-d2f052d5afc2
T0115,Segonzano (Gresta),11.289609,46.211224,METEO,T,0ac1ba09-5e6f-4389-bc7d-a3f342ea7589
T0116,Segonzano (Scancio),11.26000869,46.19155853,METEO,T,825d5a0d-2cef-4cc2-9e3b-021dbde13364
T0212,Spormaggiore,11.046814,46.219949,METEO,T,15173061-e982-4860-9209-2f7e7d3a2db6
T0183,Stenico,10.85521497,46.05009892,METEO,T,452c79a7-e990-433d-ae2c-6c81643b08bf
T0141,Sternigo,11.25222344,46.13993316,METEO,T,e6d4e015-aaea-4d0b-99ab-eb3a2a4d1b77
T0393,Storo,10.562447,45.846767,METEO,T,17f42151-20a6-4e22-97f1-a0def5a413cb
T0163,Storo (Centrale),10.57540864,45.85926706,METEO,T,b9ffa6e0-fa2e-4787-8d29-daecea231367
T0370,Storo (Lodrone),10.53564894,45.82910708,METEO,T,1cc7c810-2043-4452-8f58-7d8468d1a861
T0110,Stramentizzo (Diga),11.37614408,46.26462497,METEO,T,d69bb475-77ea-4e07-acb0-af890e6f7fb0
T0392,Telve,11.477478,46.058046,METEO,T,e526f0b1-d768-4f05-92be-76ea8ec2326c
T0014,Telve (Pontarso),11.49451,46.115819,METEO,T,bed41793-52a2-4b1a-bf99-92f0ad0bc168
T0003,Tenna,11.26363178,46.01573517,METEO,T,3199c073-de90-4a34-9690-047c9e5213c4
T0200,Tenno,10.831278,45.91905,METEO,T,d5333497-af3f-4c54-a90d-e755148d359b
T0148,Terragnolo (Piazza),11.151135,45.879641,METEO,T,3a5505e2-8a4c-4d23-96d7-abff4aaf9ccd
T0376,Tesero (Pala De Santa),11.53030128,46.34666467,METEO,T,e7d91f4f-f2ef-4212-a973-6244755699ae
T0179,Tione,10.730879,46.041087,METEO,T,945432ee-4403-40e5-af1b-7d1e3be7a3f6
T0026,Tonadico,11.83603261,46.17919731,METEO,T,b41424b2-8c3f-405d-8ced-2242a63c2737
T0419,Tonadico (Castelpietra),11.865668,46.198934,METEO,T,3635a7d8-cfb4-4c1e-a084-d8f8cb9bfaa6
T0193,Torbole (Belvedere),10.877355,45.870095,METEO,T,7aec19d1-d619-49a7-b7c4-f781e06ac63f
T0354,Tremalzo,10.684142,45.841658,METEO,T,d965d720-b75d-42b7-accd-42e58d03b559
T0356,Trento (Aeroporto),11.12606,46.015993,METEO,T,2c048b71-9cc0-429f-a60e-2558d594e22e
T0129,Trento (Laste),11.135703,46.071801,METEO,T,4f1c9391-1e8f-41aa-b040-23f7d7ff61bc
T0454,Trento (Liceo Galilei),11.13742,46.064375,METEO,T,5943abf2-c2b3-407b-9483-0f0a6b0fcc82
T0137,Trento (Piazza Vittoria),11.12384094,46.06766133,METEO,T,87c9f42f-670b-40a3-8f29-b502aec2d00a
T0135,Trento (Roncafort),11.10137,46.095645,METEO,T,070e3eeb-fcb4-4613-ad88-d764e7b0519b
T0136,Trento (Ufficio),11.11795975,46.09001961,METEO,T,a20b5c48-e1ff-4423-866f-0e87f886959d
T0088,Tres,11.101437,46.32065,METEO,T,3c7fec02-6bd1-4190-8dbd-6b14434e68e7
T0109,Val Cadino (Segheria Canton),11.414535,46.245819,METEO,T,ce614412-9492-4817-8270-a94dd6d53116
T0413,Val D'Ambiez,10.881405,46.133428,METEO,T,69395646-ab97-4a0a-9b47-7d9d8e723174
T0177,Val di Breguzzo (Ponte Arno'),10.640606,46.032015,METEO,T,34d6bb31-8c50-44a3-9c0e-acb845ca2041
T0166,Val Di Genova (O.P. Enel),10.72725081,46.16960419,METEO,T,f0476094-d9f4-41db-937d-6287dfdfb5d9
T0433,Val Genova (Malga Caret),10.634818,46.18142,METEO,T,0f7e8af3-1d7d-4d7a-be27-c408fa699ed2
T0027,Val Noana (Diga),11.839286,46.138717,METEO,T,6c6ec295-69a3-414a-b7c8-d71b1ebd3e3e
T0432,Val Sella (Montagnola),11.379319,46.006134,METEO,T,d6688216-8e79-4407-9bb3-63931812c9e8
T0114,Valda,11.26712192,46.20915722,METEO,T,faa2fe0a-77da-4a3b-a89c-4aa23e18d75d
T0149,Vallarsa (Diga Di Speccheri),11.13497183,45.76846972,METEO,T,15101393-1c97-406a-a444-d825464e4ec9
T0150,Vallarsa (Foxi),11.11099339,45.79013947,METEO,T,255721f7-06e4-4a42-b20d-f040060141d7
T0363,Vallarsa (Malga Boffetal),11.16345165,45.75064292,METEO,T,a5a3ea1e-21c4-4561-a1c4-5f0ae9313a71
T0381,Vallarsa (Parrocchia),11.122849,45.780307,METEO,T,fe9b7349-b9d1-43f8-96e4-5fb3bedb28d1
T0364,Vermiglio (Capanna Presena),10.57871469,46.22882248,METEO,T,76ae5563-86d8-4c41-a180-d7bd95276e81
T0416,Vermiglio (Masi di Palu'),10.694689,46.284146,METEO,T,9c8d8942-bf42-42d2-a635-8701db431c24
T0243,Vetriolo,11.30597436,46.04233992,METEO,T,09b56a6a-0845-4143-9733-6dd5c2aa6472
T0228,Vigo Di Fassa (Stalon De Vael),11.636119,46.424419,METEO,T,6181bd6f-e780-49d6-82fc-484888fbf64d
T0326,Vigolo Vattaro (frana),11.18136839,46.00920814,METEO,T,bc049f1b-eedf-4540-86de-f418ad465e80
T0325,Villa Rendena (frana),10.72284075,46.06064994,METEO,T,2e3531c0-7c98-4dc9-baaf-d5057bfc27bd
T0411,Villa Rendena (Rifugio Gork),10.660678,46.080894,METEO,T,73a5940d-6c19-48b4-baf7-e8fa5b01591a
T0101,Zambana (Idrovora),11.079051,46.156797,METEO,T,9528fadd-2d0e-42ba-840c-0d5a9712d204
T0059,Ziano Di Fiemme (Malga Sadole),11.597609,46.260619,METEO,T,0cfe78af-3bac-49a3-b1f8-07cde3212c54
T0412,Zuclo (Malga Casinot),10.742036,45.971281,METEO,T,8e29d0c2-5b3f-4eac-ae10-7134a5369af2
,TRENTO PSC,11.126200042320681,46.06292569207184,AIRQUALITY,T,f184c1ca-bf77-4a57-a2c4-5340c6ebd95f
,TRENTO VBZ,11.110221933705795,46.1043347007157,AIRQUALITY,T,169f709c-dd59-4c17-aa36-2e0eebd11ea2
,ROVERETO LGP,11.039626227464511,45.892346400056,AIRQUALITY,T,129cc044-413d-49cf-b260-4f36507912bc
,RIVA GAR,10.844392105749225,45.89143032186221,AIRQUALITY,T,67818eb2-70a4-4ff1-b489-f89a510e2b31
,BORGO VAL,11.45418989667011,46.05171564828127,AIRQUALITY,T,87453ffa-18f7-4223-a7b0-f5c4c4406840
,PIANA ROTALIANA,11.113394496074704,46.196812170876804,AIRQUALITY,T,a0496fd6-37bc-467b-b5f0-cf29ed9d103c
,MONTE GAZA,10.958039828682947,46.08252852847563,AIRQUALITY,T,30952083-1e8d-459a-8a84-bdef101370b3
,A22 (Avio),45.74215643588011,10.970474947468178,AIRQUALITY,T,12de93cc-f7dd-48fe-9077-547a95f3f380
3,Arabba,11.87607301,46.49998395,METEO,V,2f4362f5-fdfd-463d-a7ff-c3eb24d859ed
9,Caprile,11.99004162,46.44043805,METEO,V,e065d74f-7c08-4f20-9169-a40d5492da69
11,Malga Ciapela,11.90478762,46.42867129,METEO,V,3fcce542-5ccc-4702-a4b1-75844a48a061
17,Perarolo,12.35657766,46.39415044,METEO,V,652593bd-23b2-4240-8fae-62a6dfc9d412
19,Agordo,12.03319083,46.27804651,METEO,V,b8cbab93-2fa1-4fab-a7b6-eb8cccac1cad
28,Monte Cesen,12.020877,45.945242,METEO,V,0bfd3701-506a-43ea-9e68-7cbc44d43a2d
41,Marmolada - Punta Rocca,11.86279487,46.4335743,METEO,V,ecf2ee40-0ad3-43e7-b54c-a1fb6f47dcb7
47,Faloria,12.17508664,46.52744551,METEO,V,97d1b517-0149-484e-b812-a1267ecc5407
50,Villanova (Borca Di Cadore),12.20626034,46.44327375,METEO,V,ab9d73aa-c4cc-49e8-bdd3-1e386c63b04d
53,Auronzo,12.42593677,46.55625348,METEO,V,6997208e-fe77-429f-968f-8f9d6f43b888
56,Forno Di Zoldo - Campo,12.1845653,46.34666725,METEO,V,ea2475c2-2e9c-42bc-bbfb-490c7742846b
58,Santo Stefano Di Cadore,12.55254488,46.55719592,METEO,V,ef3ac832-e7a0-4908-a9b8-a812ec23ecab
59,Domegge Di Cadore,12.41035969,46.46094955,METEO,V,20ed73c2-75d4-4489-980f-dc7404825114
68,Castana,11.30843985,45.81551626,METEO,V,bba3e279-b42d-43ae-b3d7-a268d149cefd
73,Contra' Doppio (Posina),11.2251192,45.80699205,METEO,V,66b98945-1bed-4954-a11c-998a1206d7f3
76,Turcati (Recoaro Terme),11.18480016,45.70401092,METEO,V,ee0110ad-1a5b-4948-9404-70bbca5fe923
77,Recoaro Mille,11.2255215,45.68038956,METEO,V,76beaee1-a6a3-4e1e-8ecc-0b21760dc5c4
81,Monte Summano,11.41482813,45.7509777,METEO,V,ee70c2dc-c516-416e-92b4-be231646eb29
83,Montecchio Precalcino,11.54773196,45.65882861,METEO,V,fece87d5-1a95-4614-b2eb-7e0c7d82c1b5
87,San Bortolo,11.18136996,45.6085427,METEO,V,71f1a530-fae1-447c-af3c-bc9f0ab9ff50
88,Crespadoro,11.20907007,45.62621136,METEO,V,2057bba0-8f3f-4516-9989-3a2d8fb1f6ef
91,Passo Monte Croce Comelico,12.42397152,46.65215334,METEO,V,bb97b5fb-f1ad-4ed5-8573-b58e188c2987
92,Col Indes (Tambre),12.44015627,46.11907392,METEO,V,c90819a7-e35c-4f31-b90d-5dcc3790a2ac
100,Conegliano,12.28232702,45.88132477,METEO,V,fc2e601d-7b1f-4b81-a1fd-e1b17bf4a3ad
101,Porto Tolle - Pradon,12.36910037,44.9173386,METEO,V,253f2d1e-d5a3-4a86-aff7-e55ecb230cd8
102,Castelfranco Veneto,11.94778216,45.69492112,METEO,V,1eb9f5b0-1276-49b3-9bd3-42755c5b53fe
104,Villafranca Di Verona,10.83262812,45.3724202,METEO,V,5b54df46-316f-4cad-9050-6016aadd1a5c
105,Lonigo,11.37964132,45.39045584,METEO,V,1a87f048-b9a3-4e0f-b6a3-53b9b3b7bbf3
111,Legnaro,11.95217201,45.34734845,METEO,V,fe56b2ae-1ce8-4825-8a8f-ef2c7e1248bf
112,Rosolina - Po Di Tramontana,12.26177816,45.07114136,METEO,V,ea247d02-e2be-46ca-ba6c-8846289304f7
113,Castelnovo Bariano,11.30253145,45.03101641,METEO,V,41a5517c-ce24-4e7e-a5ae-224dce0d1bdb
117,Sorga',11.00830055,45.21753966,METEO,V,6d80f69c-a9d1-4c83-818c-7e4604865c9e
118,Bardolino - Calmasino,10.7659099,45.51796066,METEO,V,e475f775-6866-4ded-9fb2-01962e53229f
119,Roverchiara,11.25118706,45.2658043,METEO,V,e72b6206-91b0-40fa-b924-e588cac28edd
124,Marano Di Valpolicella,10.92332541,45.54788884,METEO,V,026b363b-6081-4704-a0c9-cade87c219d3
126,Illasi,11.17156147,45.46030398,METEO,V,79b9e414-55ab-47d8-8b53-ac86ae495f79
134,Malo,11.46439144,45.66931288,METEO,V,7bdc4edf-6e4e-45c9-b011-ee5c22bb2ba7
135,Rifugio La Guardia (Recoaro Terme),11.18131677,45.71889138,METEO,V,f5d357a5-62c9-49c7-89d0-e6e2bf1f8078
136,Sappada,12.7081344,46.57067886,METEO,V,ba90917d-d882-4805-b72c-fe762f04a29c
137,Valli Del Pasubio,11.21365428,45.75778254,METEO,V,8e3da39b-729c-4d5a-bfbf-e13a6a605643
139,Lusiana,11.58812049,45.78414598,METEO,V,c0577272-afad-42b0-b0c8-f757c2a0b94f
140,Passo Santa Caterina (Valdagno),11.25910319,45.6198264,METEO,V,fb777421-c350-4bb6-9b41-8d43554dd9ae
144,Rosa',11.77625641,45.71658505,METEO,V,3fc2c990-5cbd-4710-835f-d12db58c5712
148,Brendola,11.46922467,45.472092,METEO,V,4f917363-5ec9-4110-884e-c3c7f05dac0f
149,Montegalda,11.66198536,45.44957583,METEO,V,e8f6a3b4-71d4-4f5a-ba7b-30db185a99f2
156,Crespano Del Grappa,11.84066348,45.84169964,METEO,V,45776025-0f19-4d9f-84dc-f1b59a09dfa7
159,Portogruaro - Lison,12.76128681,45.74548888,METEO,V,5f609b19-eb4c-416e-b901-838a88a37e18
160,Cavallino Treporti,12.48626171,45.45871531,METEO,V,26ecde18-cd62-4d14-aba9-d924a3c7da42
163,Noventa Di Piave - Grassaga,12.58851069,45.66841156,METEO,V,a1037e02-0c14-4f4f-b94a-a773d4c1a2ef
164,Eraclea,12.70706142,45.60316601,METEO,V,de0ee798-7ce9-49b9-8e6a-6b0eb8a791d4
165,Fossalta Di Portogruaro,12.89394125,45.77566742,METEO,V,e51c83ab-12c0-4338-9656-a2ea879d3b6e
166,Lugugnana (Portogruaro),12.94668823,45.70491156,METEO,V,ac3a0468-039e-4e82-abb9-04afe848005c
168,Chioggia - Sant'Anna,12.27596996,45.14632401,METEO,V,ba571cfb-2c65-4ebf-a59c-9ec92c53f9c1
170,Teolo,11.67713457,45.34272761,METEO,V,870fae29-6c24-41b9-8c53-6d50f44c9f36
178,Cavarzere,12.08720348,45.16150338,METEO,V,c73afa11-2db8-455a-9443-29366b01b33d
179,Campodarsego,11.91336346,45.49551578,METEO,V,35533fc4-9033-4fd0-8593-fcdaa63d8cb4
182,Tribano,11.8487995,45.18668992,METEO,V,a42d331a-b136-4ca8-b766-a83afc6eceb6
183,Volpago Del Montello,12.11304779,45.78502414,METEO,V,63170db0-7166-4da2-a295-cbfbfbbe7c4b
185,Vazzola - Tezze,12.34189762,45.81168647,METEO,V,f915dc47-805a-4a43-9d35-fb0f5a793851
186,Gaiarine,12.49348723,45.89217558,METEO,V,0edc3a09-87b9-410b-9d19-fe39511c82e6
190,Brustole' (Velo D'Astico),11.34330714,45.80132477,METEO,V,768838f7-5e04-4394-b3ed-422ede9760d7
191,Molini (Laghi),11.25603835,45.83331375,METEO,V,3a9e21db-689e-4f0a-afde-1c0d8e9b6882
192,Passo Xomo (Posina),11.2376662,45.77777304,METEO,V,5bea11b2-3ad6-4da9-95ed-146a2a324c18
201,Monte Grande (Teolo),11.67281842,45.36192058,METEO,V,e9d0673c-d99d-401a-8705-ec30b2874014
204,Ponte Di Piave,12.5239352,45.71711766,METEO,V,7bc60376-16e1-45d6-a0ab-2d81716782f7
216,Cansiglio - Tramedere,12.41476528,46.07747932,METEO,V,dbd73ccb-6343-42b6-ad33-4bac6fa4c194
217,Feltre,11.89462516,46.01620135,METEO,V,af3de3ee-32f7-4826-9c4c-a5c793dae00b
218,Asiago - Aeroporto,11.51100804,45.88342502,METEO,V,8403baa5-8b7f-4aaf-a765-10cf39aa84dc
219,Rovina Di Cancia (Borca Di Cadore Q1335),12.24264349,46.43717725,METEO,V,1576cad0-b60d-4bc3-8267-a8e32483849b
220,Treviso,12.22154715,45.68093386,METEO,V,f02b4602-2d32-4537-b487-1823cc12e6ef
223,Falcade,11.86945693,46.35544921,METEO,V,c21468a8-15a7-44c5-9607-490e697f0894
224,Valle Di Cadore,12.3323414,46.41544389,METEO,V,e277b5f0-c0f0-4a03-89ab-754ebdf28040
227,Mogliano Veneto,12.30779083,45.5807425,METEO,V,33bc92f0-4ecf-4d20-884a-1eb751e80ef1
231,Sant'Apollinare (Rovigo),11.8259685,45.03340149,METEO,V,1cc85f43-4cba-42a8-ac3e-1be37188954a
232,Bassano Del Grappa,11.73017735,45.78504906,METEO,V,3b0b1c2b-99cc-4192-91e7-75d036a07ec8
237,Cortina D'Ampezzo - Gilardon,12.12739699,46.53668964,METEO,V,be1cd7de-10a3-49b1-85d4-d4f22474f1cd
238,Misurina,12.25007045,46.5764122,METEO,V,b640b240-f519-46a1-95a5-aa628f11c2af
240,Vittorio Veneto,12.30760378,45.98539025,METEO,V,15c4c6b5-0688-4487-a6f3-8a7670682123
248,Piana Di Marcesina - Rendole,11.61226574,45.94933182,METEO,V,73173bdb-49ea-4974-9ecb-a488fe6dcaa4
251,Bosco Chiesanuova,11.03859258,45.61935401,METEO,V,78a3229f-d2b8-4cbb-a647-880a587f65f6
252,Venezia - Istituto Cavanis,12.32809643,45.42996715,METEO,V,d342f3f2-5f7b-411b-9c6f-26766d8aaf44
264,Belluno - Aeroporto,12.24470834,46.16467858,METEO,V,5eb534e0-b616-4a29-8d71-740da250acad
345,Gallio,11.55281023,45.88022083,METEO,V,1b121973-4401-4414-865d-f9af05a54db3
346,La Secca,12.31830088,46.12987309,METEO,V,19c43a27-0465-481f-97a3-57faffd1459c
348,Roncadin Chies D'Alpago,12.40789032,46.19073266,METEO,V,7137dba5-b8a5-44dc-89b2-e1977b0b2385
425,Bibione,13.07746832,45.64137219,METEO,V,fc705a96-c7e0-4b4d-bdd7-8bc4abbea680
464,Nogarolo Di Tarzo,12.24608334,45.98658333,METEO,V,b20bca4c-c6af-4561-badd-7f1a59cba6be
568,Rovina Di Cancia (Q2267),12.2504163,46.44743181,METEO,V,78b7f2e0-6102-409d-ad76-68d0858dc915
569,Rovina Di Cancia (Q1690),12.24555485,46.44219886,METEO,V,2e2bd5a0-ed39-40a0-9f27-c4647ef0bace
572,Ospedaletto Euganeo,11.60648596,45.2345589,METEO,V,548ae5af-7113-4a6e-bd80-f176d05fb3f5
574,Follina,12.12185345,45.96032669,METEO,V,24456d6d-c87f-4306-81f3-d3c75d739509
601,Rifugio Son Forca (Rio Gere),12.18664944,46.56782928,METEO,V,f5adcd8c-c96f-49a6-bbb0-f636f6e61d87
608,Rio Rudan (Antelao),12.264492,46.442017,METEO,V,f44dd460-1238-46a5-808e-5325cfe48f9d
610,Fener,11.946735,45.898557,METEO,V,0a76e89a-1548-4efd-8098-fc0f3b03c28b
611,Bovolenta,11.932629,45.276565,METEO,V,6d097ebc-4795-4a8e-92d5-652fe82d1638
612,La Guarda (Cesiomaggiore),11.94469992,46.12827704,METEO,V,46aea293-65a1-4ed9-8c53-a44535fb9829
613,Chioggia (Centro),12.283051,45.218127,METEO,V,28516244-a3ba-447c-ae7c-1135eb85a2b8
614,Isola Vicentina,11.45476825,45.62061319,METEO,V,3e4997ae-8911-4b0f-9f00-87368ab03395
615,Jesolo - Cortellazzo,12.65882,45.535854,METEO,V,e5011277-3bff-42aa-97fa-a13016447fa9
616,Fortogna (Longarone),12.29032,46.231666,METEO,V,7d0a2284-c237-47cf-b7d4-3a6f027e3a55
617,Marcon Loc. Zuccarello,12.378313,45.537387,METEO,V,9bfe329e-8716-4945-b76b-0a12627326ed
618,Crosara (Marostica),11.61748,45.774361,METEO,V,a62d0cd4-7cf9-4904-854d-2b3c93a7376b
619,Montebelluna Loc. Contea,12.005757,45.771498,METEO,V,8008d241-81ed-417f-bacf-9edf6e25ddf7
620,Nervesa Della Battaglia,12.201804,45.816843,METEO,V,26173f55-eafa-4444-9ff5-d6278dce33e1
